chain,address,tx_total,avg_tx_per_day,avg_tx_per_block,max_tx_per_block,min_tx_per_block,std_tx_amount,tx_between_00_04,num_unique_counterparties,same_day_deposit_withdraw,most_common_amount
ETH,0xa7f34cc114984a14cd12671a8996fc3a9d84243a,19,3.8,1.0,1,1,0.097179,0.0,7,1,0.01
ETH,0xbce59b9f1e975fd33cbfbd32872a587057fa12d4,836,4.06,1.0928,12,1,7.20667,0.2644,195,1,0.0
ETH,0xaabf19c0e9c69d893d9edd700ac6fa5d50a91e5d,983,5.34,1.0347,7,1,10.25226,0.0763,183,1,0.0
ETH,0x6e3dc925ed1e1607c7a32f588043d29e06762323,438,6.0,1.0162,3,1,0.017376,0.2397,64,1,0.0
ETH,0x5b6b5d13dfb5f0214452c02f65e2a47d82fb41ef,42,2.8,1.0,1,1,0.001456,0.2619,17,1,0.0
ETH,0xc4dc0e0d4361a41894c5246a3eb6ac83c7cd0574,40,3.08,1.0,1,1,0.001381,0.2,13,1,0.0
ETH,0x7b42cca62f03b46a5b10155c89e49a6208e3b46a,126,3.94,1.0862,5,1,2.114732,0.3889,43,1,0.0
ETH,0x9576a5c917caf5cc79d8124292d35ab131f514ef,47,2.76,1.0217,2,1,0.055064,0.0426,13,1,0.0
ETH,0x7809da679416a09ae15d48504381c8743a3be6ec,154,14.0,1.0,1,1,0.307814,0.0584,12,1,0.0
ETH,0x869201e9ce932136e29b474bb8aea49f54889cd9,113,5.38,1.0,1,1,0.447869,0.0796,17,1,0.0
ETH,0xfeb461a778be56aee6f8138d1dda8fcc768e5800,202,3.96,1.0466,5,1,0.47571,0.2475,32,1,0.0
ETH,0x367a8e576ac2042d981a796f18c99cb637e87944,52,3.47,1.0,1,1,0.00161,0.1731,21,1,0.0
ETH,0x2c173e9dd9eb5919bc83ed4feec348065d20c8b2,1437,47.9,1.022,7,1,0.197796,0.0424,46,1,0.1
ETH,0xb8dddb1b6878192f14cd9d6a7a8312e31ce3c64a,12,4.0,1.0909,2,1,0.010062,0.6667,5,1,0.007
ETH,0x6d0c32a73048f2c51e3962de46680f099e85a9d4,105,5.53,1.0096,2,1,0.10931,0.181,18,1,0.0
ETH,0x927f59a7200dc25c27ff8cbb98f47378c8e7b708,435,3.09,1.0187,5,1,0.295852,0.269,110,1,0.0
ETH,0xfa2a84191c58987d30c7ef340462a9d7f47928f8,175,43.75,1.0,1,1,0.016323,0.0286,15,1,0.0
ETH,0x388cd946a797b99d90179df088a4324dc5c4713d,2022,11.49,1.0212,4,1,0.510244,0.2478,163,1,0.0
ETH,0x3e51e31d1eece86c3b07d7d914ca28b7397686e7,578,7.92,1.0035,2,1,4.309764,0.2232,67,1,0.0
ETH,0xef291bb068a7d55e7ea94653d1299af15e7492c5,214,3.1,1.0142,3,1,0.194315,0.0888,83,1,0.0
ETH,0x5bd0da4a0df4abdc2e1ab0f545f75eb46b6b4218,92,4.38,1.011,2,1,3.566251,0.0435,19,1,0.0
ETH,0x1f856f69728398f971f4a37fcf8767a68ba0659e,190,14.62,1.0106,2,1,0.058714,0.0158,32,1,0.0
ETH,0x51852d9eafd93dd7f973607cc96e32ef122b0cb6,673,6.41,1.0751,5,1,0.021806,0.0045,30,1,0.001
ETH,0x144b2ae44f32069a703214dfab5d4a4d91597803,795,3.34,1.0232,3,1,2.13667,0.1698,121,1,0.0
ETH,0xd27c2f1673ed34e8c215fce838cb79f181e4f3ed,276,11.04,1.011,2,1,0.074091,0.1558,26,1,0.0
ETH,0x9e9bdcf9b2ed5c27242bd74b45b2a3f53bf3b15a,17,3.4,1.0,1,1,1.354334,0.0,6,1,0.0
ETH,0x1016054e540cc87b87cd29be7302e2879e3af0c0,142,2.41,1.0,1,1,1.082722,0.0563,34,1,0.0
ETH,0x5138240e96360ad64010c27eb0c685a8b2ede4f2,4076,7.09,1.0311,11,1,3.217744,0.2473,807,1,0.0
ETH,0x9d82c2e50b2ee05f1f284a7f02b92805a545f624,351,8.36,1.0115,2,1,0.382741,0.1738,59,1,0.0
ETH,0x4da6fc68499fb3753e77dd6871f2a0e4dc02febe,3143,11.64,1.0013,3,1,1.737223,0.2027,341,1,0.0
ETH,0xd963a9b6f326975a778c40d2be67b6d6d08fe8f6,5,1.67,1.0,1,1,0.012381,0.0,3,1,0.017
ETH,0xc7732644cf87e15755b65968ad555e4ae83381f9,151,5.03,1.0486,2,1,3.941907,0.2848,24,1,0.0
ETH,0x603506ea4a154b256bcba721c9681afaa2f3fe66,741,2.53,1.0082,3,1,0.418993,0.3144,168,1,0.0
ETH,0xe66e949804af090c54ff779ff4fddc589e43b4b4,36,9.0,1.7143,12,1,0.094444,0.0,9,1,0.01
ETH,0xd77494d1326448ed1140913893e5ab1d381e1290,1281,7.2,1.064,4,1,2.656606,0.0851,171,1,0.0
ETH,0xacce111753fcf50d77d2057a8527babdd102f24e,499,3.67,1.0461,7,1,0.582456,0.2104,150,1,0.0
ETH,0x4cdf7008cf079e4034ba24f13a41d66e03e4e08f,8,4.0,1.0,1,1,0.011325,0.0,5,1,0.033
ETH,0xba6da3d5453b70c589b32161d427c829bd06fede,47,3.13,1.0682,3,1,0.166329,0.2979,15,1,0.0
ETH,0x784ff12d303eba27f3abe123e7f7ded1f53cdd42,309,3.77,1.0266,3,1,0.104527,0.2298,118,1,0.0
ETH,0x9b8c994191c483a35b27f4230eacdd4f4b48a90b,398,10.76,1.0501,9,1,0.992864,0.0528,65,1,0.0
ETH,0xbbfa553e69e87c78c857108b34b0a7317c928646,149,8.28,1.0797,4,1,0.275481,0.0134,35,0,0.0
ETH,0xacfb98107bb6dc6d98f287a3860b8d13fa5afa65,1298,4.65,1.0172,3,1,3.928883,0.1572,267,1,0.0
ETH,0x311c1206a5408d09d60657567f129196a082e743,444,12.0,1.0068,3,1,0.398956,0.1959,68,1,0.0
ETH,0x8d8b946564f69f1a36080fa5e22f8f29c00cadde,66,3.3,1.0476,3,1,1.113269,0.2424,20,1,0.0
ETH,0x46d59f5a3c9e7e98b1fb2b796e5ce3c2dcc8b1fe,387,18.43,1.078,8,1,1.772962,0.0207,52,1,0.0
ETH,0x4b5a8a78172a0462c6363d798dda46031463a216,36,7.2,1.0,1,1,0.256178,0.0,12,1,0.0
ETH,0x0d1301429f4306e4f94912d44460327fe1207aab,455,3.07,1.0412,3,1,0.142116,0.1868,92,1,0.0
ETH,0x674d341c86cc18694c89675c9794592bf049ea04,483,3.43,1.0523,16,1,1.269657,0.0476,162,1,0.0
ETH,0xc2770f117851afbb0e949a73a5a07fb977c2ada8,24,1.71,1.0,1,1,1.58976,0.0,9,1,0.03
ETH,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,10000,138.89,2.0284,37,1,0.03694,0.2689,157,1,0.0
ETH,0x83c0efc6d8b16d87bfe1335ab6bcab3ed3960285,709,4.89,1.0216,7,1,2.430289,0.2186,248,1,0.0
ETH,0x083d73bd49a5a4a6da17db5e11370549bb856cdf,146,73.0,1.3645,6,1,0.289984,0.0616,10,1,0.0
ETH,0xcd6edcb42d6dd56c5a057aefc0006fe1edba754e,77,5.13,1.3051,5,1,0.376793,0.2597,10,1,0.0
ETH,0x7eeb1ee648784cefe295aaca47d24081dcd9516a,462,4.09,1.0065,2,1,2.369223,0.1991,87,1,0.0
ETH,0xd977626fc532dbde898b065d7af80b105c8f66f9,53,6.62,1.06,4,1,0.193234,0.0,7,1,0.0
ETH,0xd1e2b840b912fbad658787ecbaad44c17e90c05b,37,9.25,1.0571,3,1,0.751941,0.4595,4,1,0.0
ETH,0x7125fbb21c732f947e632f13530160139bccdae1,51,3.92,1.0408,3,1,1.35298,0.1176,17,1,0.0
ETH,0x0b36592fc09ef932951a9ed8cff7b890bb1c6620,124,2.53,1.069,7,1,1.24194,0.1935,39,1,0.0
ETH,0xf7fe114c41dbf53e5331ba9d85b4e5283541a12d,45,4.5,1.0227,2,1,1.462048,0.1333,7,1,0.0
ETH,0xc4fe79c742879084995808de3953b5f3a14c3aa1,69,5.75,1.0,1,1,0.348701,0.3913,14,1,0.0
ETH,0x6cd2b4bbb3777ab26fda3522c966efb9cbc003db,120,6.0,1.0345,3,1,0.897927,0.2917,28,1,0.0
ETH,0x2c988afa24be97b26b9fbdf62ad6570f9a183ee2,92,4.6,1.1948,5,1,0.901838,0.25,21,1,0.0
ETH,0xfc143f933badbefe4e769047745cc23e02de0e90,1546,3.3,1.0596,7,1,5.607808,0.2406,505,1,0.0
ETH,0x25a24de45fc3b33fbe2a03a1c985495888fbe1da,582,6.77,1.1171,5,1,3.028715,0.0275,31,1,0.001
ETH,0xb069922f037ae901e0b665bf4c3c23f944ad71eb,100,2.22,1.0101,2,1,2.112755,0.34,34,1,0.0
ETH,0x16151fea050673c5eb142dec4904d7c08f5f7c97,179,8.52,1.1049,5,1,3.735128,0.1341,26,1,0.0
ETH,0x822f01218c83173f3b81375820be232c1c13b2db,43,5.38,1.0,1,1,0.224536,0.0,19,1,0.0
ETH,0x843f2c19bc6df9e32b482e2f9ad6c078001088b1,5911,5.26,1.0146,5,1,2.384405,0.1973,856,1,0.0
ETH,0x1cd54d41b7287b2c7794c5ddc9b66911865724f0,623,4.51,1.0196,4,1,0.178184,0.0594,154,1,0.0
ETH,0x85aa567e16606d0a028d0ffee51ab7b228bb812d,1685,4.76,1.0225,4,1,0.95955,0.2083,247,1,0.0
ETH,0x38ec1b3fa23f0eaa12386a319e726c32b82e4aa6,897,9.44,1.0717,10,1,0.173799,0.2464,93,1,0.0
ETH,0x9b06ffcb22773a854c0467b2c05f1b5427133be8,3675,4.3,1.0338,8,1,0.52334,0.339,492,1,0.0
ETH,0xe34f13405be9d46cdf1aa0dbeee0c4888d18c27d,633,4.08,1.0952,5,1,0.045261,0.2101,83,1,0.0
ETH,0xd2dc09528102975858118d83d8f9abb936ab77d3,43,6.14,1.0238,2,1,0.01091,0.0465,13,1,0.0
ETH,0xf2119e50578b3dfa248652c4fbec76b9e415acb2,7850,8.93,1.0371,10,1,0.502006,0.219,1872,1,0.0
ETH,0x18065694a1c4b25fce11c60bdb0110a6ccab8161,156,5.78,1.0,1,1,0.02236,0.0705,50,1,0.0
ETH,0xb0783cb4083c547c9140330c1fc845a00d8f0fab,136,2.57,1.0382,4,1,1.045963,0.2794,60,1,0.0
ETH,0x0b8d4a78cfaa6052483b628345c307075a2b5653,103,3.81,1.0098,2,1,0.101902,0.3398,23,1,0.0
ETH,0x4e6fec28f5316c2829d41bc2187202c70ec75bc7,376,2.2,1.0135,2,1,1.741157,0.2181,151,1,0.0
ETH,0x4853ceda0d52682761bb795d027833c4be51409a,29,4.14,1.0,1,1,0.815748,0.1724,8,1,0.0
ETH,0x88457b9d0196c2d6a0ff782972775f73ce49d3df,105,5.83,1.0606,4,1,1.667916,0.0095,11,1,0.0
ETH,0x164a6bc0619cc7cd0d2fb578fc6da1d670d0b5b8,89,3.18,1.0723,2,1,3.632182,0.1798,30,1,0.0
ETH,0x5c7a20b1efa9a2ab5f448b651aa264f233076c4c,732,2.48,1.0181,5,1,1.942212,0.1571,227,1,0.0
ETH,0x4ff28624991e729af8799ec6399a6096eb33bd7d,107,5.1,1.1383,7,1,3.690923,0.1402,28,1,0.0
ETH,0x327884444b8ef2f432737cb7cc87545e241612e6,208,5.78,1.1685,7,1,1.706648,0.0625,62,1,0.0
ETH,0x69272ceaa6a0409c55549a9026c82cc86e75e0ff,62,15.5,1.0,1,1,0.670346,0.3548,8,1,0.000445912023071549
ETH,0x48b5434679d726e3beb9a5a3724651fca15fcbf8,860,4.43,1.0604,7,1,18.620183,0.1302,216,1,0.0
ETH,0x02c1b2096accef9243b626bb2f92b409fbd2484d,122,10.17,1.2323,5,1,0.411891,0.1066,18,1,0.0
ETH,0xef8a69ddfdfb2d75729b1ba0b31f835f94dd5644,694,4.31,1.0146,4,1,0.113467,0.2752,75,1,0.0
ETH,0xfd7a07fe1c9abd9ea8261aafd40b3176b7418155,63,4.85,1.0,1,1,1.344793,0.1111,15,1,0.0
ETH,0xb3ebf0314bac967898bf333ece7ecd6036220f12,292,2.52,1.0069,2,1,2.228292,0.2226,124,1,0.0
ETH,0xc0ce0357615ebed4333cd03fffb54aea6184ca68,2832,34.96,2.2857,37,1,0.466404,0.1105,62,1,0.0
ETH,0xdf7d64c5e6425105c0d762acb70d4322925eb17d,80,8.0,1.039,3,1,4.660739,0.125,13,1,0.0
ETH,0x0806b449ca938f31a9cc5923b23eceb6de941110,3,3.0,1.0,1,1,0.287632,0.0,2,1,0.5
ETH,0x85265a6fc43f613d6f86a2afb08b6b786187a631,146,3.65,1.0815,3,1,4.365054,0.2671,45,1,0.0
ETH,0xafbc8bd7305fdc4215708fa33bf998d0aafe88c7,41,2.28,1.0,1,1,0.736322,0.1707,23,1,0.0
ETH,0x11fff88d6d1eea7742566a32be02173aeb71a814,2720,6.14,1.0241,5,1,5.656093,0.1695,334,1,0.0
ETH,0x8220c000eb47a71fa9c8bf9f2bb56e2cdd4921d3,39,4.88,1.1143,3,1,0.93012,0.4103,10,1,0.0
ETH,0xfd697ed5354cd7dbc4b3401c5cf7fc15235bdb48,143,5.72,1.0288,4,1,3.683553,0.1399,23,1,0.0
ETH,0x03038337a838681d4708653e51d594c14449f0b5,19,9.5,1.0,1,1,0.529829,0.0526,4,1,0.0
ETH,0xde21c66c1fe369a3b37c611c0f61bd9353570bf6,46,6.57,1.0952,3,1,0.927777,0.087,14,1,0.0
ETH,0xc98bc872d088022c7a0bc624f927d6e4ddad2e22,41,13.67,1.025,2,1,1.57784,0.2195,5,1,0.0
ETH,0x5f3d6cc059d86214a92cf871fd00c2e9bcba6626,790,3.13,1.0327,7,1,0.114311,0.2013,147,1,0.0
ETH,0xd05f5687fc24bcb8830f86fb6f389925ccd3b2f5,1606,11.15,1.1,5,1,1.597219,0.2161,104,1,0.0
ETH,0x526d0aac5be4068dab500ec7faac1fc2a3b81c0a,14,3.5,1.1667,3,1,0.327904,0.5,7,1,0.01
ETH,0xab46605ecf6d219966a066676e0d885c22f92d79,488,2.54,1.045,6,1,0.404385,0.0225,94,1,0.0
ETH,0x0c2eef91503ae0dfe596c7bfa6d736e44c16fea6,462,1.83,1.0154,7,1,8.903093,0.0455,266,1,0.0
ETH,0x4f246272cf7f66005c965f8a36e132c2a1ed34fd,3530,8.21,1.1011,17,1,66.648199,0.2694,603,1,0.0
ETH,0x5625e613548001d103a58c4d149d4521031332b8,1022,3.77,1.0282,5,1,0.146636,0.2505,236,1,0.0
ETH,0x9a7b4808abf5a0a2748fe3d575102ae7354908f3,70,4.12,1.0294,3,1,0.801968,0.0429,16,1,0.0
ETH,0x7c0d2f1eb3dc2cc21d6118789d26f2db09311b1d,3556,4.51,1.0979,13,1,0.73203,0.0756,702,1,0.0
ETH,0xe7f53ce9421670ac2f11c5035e6f6f13d9829aa6,10000,36.63,1.0385,8,1,4.587528,0.1746,244,1,0.0
ETH,0x00d63085a14fc6927fdd16b7206270fef09f1caf,156,2.84,1.0,1,1,0.184182,0.1987,25,1,0.003
ETH,0xf7ce2705dd51b7990bf10fd6502a384f7bbb267d,536,3.8,1.0056,2,1,8.730436,0.3209,145,1,0.0
ETH,0x2745f0e0d081580a9c9bde56093e7f328e1bb476,147,7.35,1.0068,2,1,0.480005,0.2449,26,1,0.0
ETH,0xe2d8339951d275f421b712f9f0e11ad23b4f9644,52,3.71,1.0612,4,1,2.936614,0.2115,11,1,0.0
ETH,0x884ce15591cdc7f8950cdcb332ae8aec03fa5de6,41,4.56,1.0,1,1,0.355866,0.1951,7,1,0.0
ETH,0xc250f14ca0157f62ee3d7b0a89270351f8543594,100,7.14,1.1111,4,1,1.592916,0.19,20,1,0.0
ETH,0xc025b82105798e0a2bc8ec171b90ae20d5cd44c3,40,3.64,1.0256,2,1,1.397809,0.425,10,1,0.0
ETH,0x5fd5fa68b745827fa14b435fb96c0f7cd7b96d21,109,6.81,1.0093,2,1,1.562617,0.1743,29,1,0.0
ETH,0x0aa6920041e5111c464d9aa5cd736d1867342813,813,6.02,1.037,5,1,0.320266,0.3776,84,1,0.0
ETH,0x861cb1290be4ce7772f94946445d32e4b1d6b3cb,107,3.96,1.07,3,1,0.402531,0.1776,25,1,0.0
ETH,0x0786355d3304e90bdc0cd544fd907dcd48e1e9fc,417,4.05,1.0072,2,1,0.624666,0.1583,60,1,0.0
ETH,0x465a8228594a8437014b092f65e925bc0473e6fd,1919,5.45,1.0251,5,1,0.323637,0.0115,331,1,0.0
ETH,0xcf8425a3fcf3022e91c045486b0c141d3cdff734,20,1.82,1.0,1,1,2.061141,0.35,10,1,0.0
ETH,0x1f65cdc00b0a76b8bd9eb46b82cd2180220de128,21,1.91,1.0,1,1,2.019862,0.381,10,1,0.0
ETH,0xf47f8db9081b8d1df9f252c2a8ae5deac34de85d,20,1.82,1.0,1,1,2.061321,0.4,10,1,0.0
ETH,0x0d262c4ad4ac71438f3c25d51c28f605b1e96b46,20,1.82,1.0,1,1,2.062173,0.4,10,1,0.0
ETH,0xe4139cc228d4276c651892f860c5f545d8061ae4,25,2.27,1.0,1,1,2.088583,0.32,11,1,0.0
ETH,0x9c6d0ecc3d3689c24e0b04310d7da8e7db20985d,26,2.36,1.0,1,1,2.14738,0.3462,11,1,0.0
ETH,0x37c8eefda61c3dd2bda7ed41483f334200350061,102,3.64,1.0968,4,1,6.568826,0.3725,41,1,0.0
ETH,0xeccc23842cf55e27047f107267ad831a1951cef4,26,2.36,1.0,1,1,2.120882,0.3077,11,1,0.0
ETH,0x425cef5648f897dd87f6b80878498867f2e36930,146,6.95,1.021,2,1,27.067066,0.226,28,1,0.0
ETH,0x7c5b3193419732cf04b671a49ba5ef74c6ca324e,27,2.25,1.0,1,1,2.137032,0.2963,12,1,0.0
ETH,0x44061be116a5cf4c9faa9c21077a7924da9cb99a,1267,3.73,1.008,4,1,109.031449,0.2431,399,1,0.0
ETH,0x6f1e44f2208e0d466b6412bba44fcadd516307e4,24,3.0,1.0,1,1,2.266861,0.25,9,1,0.0
ETH,0x1215e2dfdad402357fcb9a186167f9336f038074,64,1.33,1.0,1,1,145.924399,0.125,14,1,0.0
ETH,0x5ad58eff1cdbe2cf3b9e8e689645774407535939,20,1.82,1.0526,2,1,2.061552,0.35,10,1,0.0
ETH,0xca57b6994cecbc045bdaccdc094cb0d1d11f31a5,123,6.15,1.0,1,1,0.6414,0.3089,31,1,0.0
ETH,0x0e63d02f34b47e2084550ce4d5b024689c495019,250,2.6,1.046,2,1,2.029432,0.188,28,1,0.0
ETH,0x1f89d364b1a693a547045ddd369a60e15a5f5157,45,9.0,1.0227,2,1,0.054763,0.0889,9,1,0.0
ETH,0xd31e62b91be2d9cbe137c1e631b5d2c7a4cf7435,248,10.78,1.0553,4,1,2.348407,0.1129,28,1,0.0
ETH,0x03742900fed2d60a49d62b97a5f44c2e7912b6ab,24,3.43,1.1429,4,1,0.813221,0.4167,6,1,0.0
ETH,0x9fefec2a2d7e643a7c313f0ebb0431674ee53734,511,2.79,1.0602,7,1,0.337772,0.0626,115,1,0.0
ETH,0x98c99173156b43173c611da8a9d19031e842d1d6,16,8.0,1.0,1,1,1.043102,0.0,7,1,0.0
ETH,0x11fb5251c2ba837f73335c63e75506a3c720d420,92,6.13,1.0222,3,1,1.064122,0.163,13,1,0.0
ETH,0x4d28da47f86fe83689f7f527431faecf6d6ac9ad,226,7.29,1.0,1,1,0.10281,0.1239,47,1,0.0
ETH,0xdeaf580f158be5ffaba242874ad127ef95570c23,115,9.58,1.1979,8,1,4.153944,0.1652,20,1,0.0
ETH,0xe913c0f42fb60f85bd43bdddaf4e004135ef318c,2684,3.72,1.0427,5,1,2.367202,0.2094,611,1,0.0
ETH,0xc9f6ca0b55c6d9078e25b8c37281cdac9d3fefd9,118,2.31,1.0926,4,1,0.961896,0.2119,48,1,0.0
ETH,0x4b7b275a207af728ccb044fb57fec5096e76d221,37,1.37,1.0,1,1,0.042123,0.2162,7,1,0.0
ETH,0x5f229687cf595864337e1acfa43fbf92bc56c847,17,2.83,1.4167,3,1,0.204568,0.2941,9,1,0.0
ETH,0xb4084b21c1b7d03e27ad4871511cb6f37a550abe,47,11.75,1.3056,4,1,0.389698,0.1702,4,1,0.0
ETH,0x2bc69a5ca87ca48c10486cf74420f1e8bf90d49e,53,4.82,1.0,1,1,0.769909,0.1321,28,1,0.0
ETH,0x96a575bf86112c3a6dbce0dfee19c70e65237983,28,2.0,1.0,1,1,0.385643,0.2143,13,1,0.0
ETH,0x2204f603d207f861bab4910d3fcdefc9a5167203,53,3.79,1.0,1,1,0.510218,0.1698,12,1,0.0
ETH,0x4ce976b94d1deebf70bad1dffd0f9ffbf080032b,162,2.05,1.0658,3,1,1.077103,0.0864,59,1,0.0
ETH,0xd0835101ee60ff3cf1e5a2914814f6346c887391,12,3.0,1.0,1,1,0.527286,0.0,6,1,0.0
ETH,0x2c22021e9eb66cdba0e046b68cf7f7832b0f0dc3,138,5.31,1.1795,7,1,0.614247,0.1087,18,1,0.0
ETH,0x1ecaacdc9d4fb3c5d3b23b173e43de363b34d65b,377,2.58,1.0162,4,1,0.375246,0.1804,83,1,0.0
ETH,0x549e0f23be643cf81463370be290ec7c2b9d6c8d,68,8.5,1.2143,10,1,2.636447,0.0294,16,1,0.0
ETH,0x5142df876d4fc34bc46869574e0fe9aaccef2e18,39,9.75,1.1471,4,1,0.77867,0.0513,10,1,0.0
ETH,0x0405bf7ffc76fc5d83cc89f59bf903fdc35f475b,339,3.9,1.0762,4,1,0.17152,0.177,60,1,0.0
ETH,0xb49cbb7860fbdef6c0550e0b540c0fe68a378654,247,3.43,1.0207,2,1,1.267337,0.1619,89,1,0.0
ETH,0xe6df53b61f457b68282fd7c373f6cc356edb06f2,358,25.57,1.0592,4,1,4.037023,0.1201,19,1,0.0
ETH,0x2ed1f84a79f9bc85562e7c41eea4b216e21c91ce,119,2.9,1.0259,3,1,28.484092,0.3277,61,1,0.0
ETH,0xaabf513981ea9a3731424212e260cdfc76aeacb0,379,2.77,1.0557,4,1,0.293006,0.0237,92,1,0.0
ETH,0x82e2dec7a492a8e9295739423491b6ffb97256da,71,2.84,1.0597,3,1,0.873026,0.0282,32,1,0.0
ETH,0x8871759b2530fee82cd1b31c534252a1db707b0b,10000,70.42,2.1706,138,1,4.176626,0.2011,221,1,0.0
ETH,0x7a497103ad5b9279dab68e5149f4ca0084d41515,131,4.23,1.0155,2,1,12.156808,0.1069,25,1,0.0
ETH,0xf237163e83df2f73508e9cb02f079b0d91a51880,57,4.75,1.0,1,1,0.103655,0.2281,17,1,0.0
ETH,0x76338273dad6d6704d79d62183a8ab57d29add89,337,2.65,1.0466,4,1,8.727225,0.1395,160,1,0.0
ETH,0x89466697dd9aeb342d53fc122e0ff434415d51c7,83,3.95,1.0506,2,1,1.514771,0.1807,20,1,0.0
ETH,0x646e541b98440d6b929d0133e02095be71f1dbaa,27,2.25,1.0,1,1,0.925035,0.0741,15,1,0.0
ETH,0x18336808ed2f2c80795861041f711b299ecd38ca,166,6.38,1.0506,6,1,2.641435,0.2651,28,1,0.0
ETH,0xa2212cffd197b5c4a109c86d28fec3f3fd00a2e3,565,6.35,1.0036,3,1,1.158519,0.0142,78,1,0.0
ETH,0xbf7d43a6516078eb81523174ea88d8c59ba0fce9,43,3.58,1.0238,2,1,0.618037,0.1628,12,1,0.0
ETH,0xda5b8034275c5fe91ef783124bdbf95ed7d8a2e3,14,2.8,1.0769,2,1,19.093638,0.2143,6,1,0.0
ETH,0xad565956ae5bd43117f6b0a650ec18c621ff8e0d,1856,8.07,1.0956,10,1,0.279463,0.1967,264,1,0.0
ETH,0x5158009af2bead2d80dc9c553bcc0aeddd57085a,810,4.4,1.0561,5,1,2.848631,0.0111,202,1,0.0
ETH,0x74f89d2459cb6686f20b4bc81b1f257204de1000,176,1.68,1.0,1,1,2.062816,0.2102,37,1,0.0
ETH,0xa41c1fc12db751689e4c8947774fe9cf513d6315,274,14.42,1.0301,5,1,2.567941,0.0693,49,1,0.0
ETH,0x8fb52f1d21717d0cbf003b4ad891aeb73bda929c,66,2.54,1.0312,3,1,0.080852,0.1515,21,1,0.0
ETH,0x059089025ebd86fd3ed4ae246ca773856bf4427d,398,4.02,1.0231,5,1,0.099218,0.2387,71,1,0.0
ETH,0xfc1790401de4b58d1fa78d1e752a72c601b69387,105,4.57,1.05,4,1,8.009074,0.1333,20,1,0.0
ETH,0xc319308a1c42044293cfd976f433c463d603ba56,67,1.81,1.0152,2,1,0.39689,0.3731,46,1,0.0
ETH,0x3ba4cca2d7f04ca3051b96f30e127cf8e8dc18ca,246,17.57,1.0789,8,1,0.100826,0.0081,15,1,0.0
ETH,0xb8b841a4948ec79bcd422ff536c4e19850421eaa,87,7.91,1.0116,2,1,0.963186,0.1954,19,1,0.0
ETH,0x1fe96bd388451e7640bf72f834adc7fc9b69ba11,50,4.55,1.1364,6,1,0.059074,0.08,12,1,0.0
ETH,0x85300980a085c53095c167937582899a8e85ed83,51,3.4,1.0,1,1,0.48053,0.098,18,1,0.0
ETH,0x66bc5beabd578df96fc9e9cc01a20848c1f419c7,142,2.54,1.0143,2,1,0.424248,0.1479,37,1,0.0
ETH,0x06bc3104b31fac4df41bd5139c972f93e6e4e046,89,5.56,1.0349,3,1,1.27965,0.0449,13,1,0.0
ETH,0x9aacbd9fdafe8d19e295cacc269956ab8a256fe1,4,4.0,1.0,1,1,0.360698,0.0,2,1,0.2
ETH,0x84d44795e8e97398f0715879b8500c10c613de72,2,2.0,1.0,1,1,0.001292,0.0,2,1,0.05989051
ETH,0xa4b802c3fb43838a0c37c71e37b89f9efd1ae1e7,671,5.78,1.0244,8,1,3.264339,0.1118,88,1,0.0
ETH,0x8537aa2911b193e5b377938a723d805bb0865670,2060,13.29,1.0347,7,1,1.030801,0.235,170,1,0.0
ETH,0x09a0cff85ec4f3627572b59a2cb75080ee2c1812,22,3.67,1.2222,3,1,0.239651,0.1364,11,1,0.0
ETH,0x926b03da2c72dcdff8196eafa5f874c41c1d7c14,481,3.98,1.0932,10,1,1.862547,0.4657,89,1,0.0
ETH,0x35c04dd71b72b1bc34c72e78639cc472b9168608,177,2.9,1.0291,2,1,0.804391,0.2599,32,1,0.0
ETH,0xf54910b52f6bd1c872232811b0437dab4da3f708,42,4.2,1.1351,2,1,2.02212,0.0714,11,1,0.0
ETH,0xe2122273ba002ce54550f766c26ea0ab1c382909,1005,3.42,1.0182,4,1,1.945079,0.1303,367,1,0.0
ETH,0x120d7cff10664d1137a13edafbdf16c813e236ac,27,2.7,1.0,1,1,0.646667,0.1111,12,1,0.0
ETH,0x7c76a64ac61d1eeafe2b8af6f7f0a6a1890418f3,7809,9.1,1.0161,5,1,9.04933,0.1858,774,1,0.0
ETH,0x7c50c0a29fa0a4ba006ca0ba6e35caa90f13f5e2,685,3.85,1.0118,2,1,5.832615,0.108,149,1,0.0
ETH,0xbf97ec898673b6a45f00bd22e282dbb51398e78c,189,4.4,1.0053,2,1,0.629294,0.1376,49,1,0.0
ETH,0xdffd0baa45ff7d1380750556bd43de3195e01801,108,4.32,1.0189,2,1,1.766525,0.1204,19,1,0.0
ETH,0x27274c399590c2572c745e9f659c9489ee0b72b9,10,2.0,1.0,1,1,1.612103,0.0,8,1,0.11
ETH,0xa6fdf25b1f21ffdb3a6e5a6622b6d89d7a38d59a,31,4.43,1.55,8,1,0.007976,0.0968,8,1,0.000421382311521188
ETH,0x59015e354b07a8efd5a51399a6d1d97ece2e2f22,944,1.67,1.0161,4,1,1.666821,0.0487,149,1,0.0
ETH,0x9424fba44aaf82a37c8d9c257fd38ff88cde3073,1085,11.79,1.0102,7,1,0.409732,0.1788,340,1,0.0
ETH,0x41e8cee8068eb7344d4c61304db643e68b1b7155,305,5.26,1.1255,7,1,2.829724,0.0656,84,1,0.0
